Subject,Block,Order,Type,ImagePair,Trial,TrialOrder,RT,Outliers,Image1,Image2,G1,L1,G2,L2,Response
8,global,local-global,GSLD,7,1187,2,0.505687439785106,0,1,8,1,1,1,2,same
8,global,local-global,GSLD,14,510,1,0.949165226353216,0,1,15,1,1,1,3,same
8,global,local-global,GSLD,21,335,1,1.00988022213278,0,1,22,1,1,1,4,same
8,global,local-global,GSLD,28,945,2,0.567336413165322,0,1,29,1,1,1,5,same
8,global,local-global,GSLD,35,979,1,0.64480171816831,0,1,36,1,1,1,6,same
8,global,local-global,GSLD,42,452,1,1.80421747338551,1,1,43,1,1,1,7,same
8,global,local-global,GSLD,55,392,1,0.845674349431647,0,2,9,2,1,2,2,same
8,global,local-global,GSLD,62,300,1,0.838243289297679,0,2,16,2,1,2,3,same
8,global,local-global,GSLD,69,584,2,1.07122891512699,1,2,23,2,1,2,4,same
8,global,local-global,GSLD,76,168,1,0.716020956286229,0,2,30,2,1,2,5,same
8,global,local-global,GSLD,83,145,1,1.04584026608791,0,2,37,2,1,2,6,same
8,global,local-global,GSLD,90,414,2,0.757778405968565,0,2,44,2,1,2,7,same
8,global,local-global,GSLD,102,306,1,0.990001014622976,0,3,10,3,1,3,2,same
8,global,local-global,GSLD,109,1053,2,0.68527535184694,0,3,17,3,1,3,3,same
8,global,local-global,GSLD,116,421,2,0.953143061909941,0,3,24,3,1,3,4,same
8,global,local-global,GSLD,123,379,1,0.707435693359002,0,3,31,3,1,3,5,same
8,global,local-global,GSLD,130,672,2,0.907407483435236,0,3,38,3,1,3,6,same
8,global,local-global,GSLD,137,723,1,0.658631624581176,0,3,45,3,1,3,7,same
8,global,local-global,GSLD,148,304,2,0.623261877932237,0,4,11,4,1,4,2,same
8,global,local-global,GSLD,155,727,1,0.532328527871869,0,4,18,4,1,4,3,same
8,global,local-global,GSLD,162,661,1,0.548141340579605,0,4,25,4,1,4,4,same
8,global,local-global,GSLD,169,792,2,0.638150976534234,0,4,32,4,1,4,5,same
8,global,local-global,GSLD,176,78,1,1.18271417118376,1,4,39,4,1,4,6,same
8,global,local-global,GSLD,183,348,1,0.971305920626037,0,4,46,4,1,4,7,same
8,global,local-global,GSLD,193,594,1,1.5112707784283,1,5,12,5,1,5,2,same
8,global,local-global,GSLD,200,752,2,1.21519254600571,1,5,19,5,1,5,3,same
8,global,local-global,GSLD,207,739,1,0.588625530988793,0,5,26,5,1,5,4,same
8,global,local-global,GSLD,214,492,2,0.626113075515605,0,5,33,5,1,5,5,same
8,global,local-global,GSLD,221,187,1,1.12419908121228,0,5,40,5,1,5,6,same
8,global,local-global,GSLD,228,512,1,0.886152674982441,0,5,47,5,1,5,7,same
8,global,local-global,GSLD,237,253,1,1.10803085850785,0,6,13,6,1,6,2,same
8,global,local-global,GSLD,244,1160,2,0.673531573134824,0,6,20,6,1,6,3,same
8,global,local-global,GSLD,251,891,2,0.674670527310809,0,6,27,6,1,6,4,same
8,global,local-global,GSLD,258,868,1,0.691953658286366,0,6,34,6,1,6,5,same
8,global,local-global,GSLD,265,615,2,1.30302338962792,0,6,41,6,1,6,6,same
8,global,local-global,GSLD,272,318,2,2.06639920989983,1,6,48,6,1,6,7,same
8,global,local-global,GSLD,280,517,1,1.06618748874462,1,7,14,7,1,7,2,same
8,global,local-global,GSLD,287,916,2,0.784196043212432,0,7,21,7,1,7,3,same
8,global,local-global,GSLD,294,825,1,0.604164161879453,0,7,28,7,1,7,4,same
8,global,local-global,GSLD,301,40,1,1.33154416261823,1,7,35,7,1,7,5,same
8,global,local-global,GSLD,308,1195,2,0.922103628414334,0,7,42,7,1,7,6,same
8,global,local-global,GSLD,315,111,2,2.02874393061211,1,7,49,7,1,7,7,same
8,global,local-global,GSLD,322,726,1,0.569311988394475,0,8,15,1,2,1,3,same
8,global,local-global,GSLD,329,256,1,0.773128775137593,0,8,22,1,2,1,4,same
8,global,local-global,GSLD,336,167,2,2.08981697558193,1,8,29,1,2,1,5,same
8,global,local-global,GSLD,343,878,2,1.18001164759335,1,8,36,1,2,1,6,same
8,global,local-global,GSLD,350,788,2,0.615493588833488,0,8,43,1,2,1,7,same
8,global,local-global,GSLD,363,1034,2,0.614047023205785,0,9,16,2,2,2,3,same
8,global,local-global,GSLD,370,954,2,0.5315139000013,0,9,23,2,2,2,4,same
8,global,local-global,GSLD,377,545,1,1.2978080703906,1,9,30,2,2,2,5,same
8,global,local-global,GSLD,384,296,1,0.82283515133895,0,9,37,2,2,2,6,same
8,global,local-global,GSLD,391,146,1,0.521724876292865,0,9,44,2,2,2,7,same
8,global,local-global,GSLD,403,1185,2,0.671153375835274,0,10,17,3,2,3,3,same
8,global,local-global,GSLD,410,199,1,0.897113789251307,0,10,24,3,2,3,4,same
8,global,local-global,GSLD,417,923,2,0.793598573203781,0,10,31,3,2,3,5,same
8,global,local-global,GSLD,424,994,2,0.62507822245243,0,10,38,3,2,3,6,same
8,global,local-global,GSLD,431,1008,1,1.36100507133233,1,10,45,3,2,3,7,same
8,global,local-global,GSLD,442,657,2,0.63584081150475,0,11,18,4,2,4,3,same
8,global,local-global,GSLD,449,720,2,0.775027814059285,0,11,25,4,2,4,4,same
8,global,local-global,GSLD,456,432,1,0.749449730312335,0,11,32,4,2,4,5,same
8,global,local-global,GSLD,463,705,1,0.624995821286575,0,11,39,4,2,4,6,same
8,global,local-global,GSLD,470,192,2,0.797130386796198,0,11,46,4,2,4,7,same
8,global,local-global,GSLD,480,475,1,1.53535860340344,1,12,19,5,2,5,3,same
8,global,local-global,GSLD,487,1108,2,0.723152322505484,0,12,26,5,2,5,4,same
8,global,local-global,GSLD,494,190,1,0.758475736816763,0,12,33,5,2,5,5,same
8,global,local-global,GSLD,501,1132,2,0.615909993299283,0,12,40,5,2,5,6,same
8,global,local-global,GSLD,508,1208,2,0.915586605391582,0,12,47,5,2,5,7,same
8,global,local-global,GSLD,517,683,2,0.813498014453216,0,13,20,6,2,6,3,same
8,global,local-global,GSLD,524,689,1,0.851902528505889,0,13,27,6,2,6,4,same
8,global,local-global,GSLD,531,784,2,0.742962618023739,0,13,34,6,2,6,5,same
8,global,local-global,GSLD,538,101,1,1.63780084488099,1,13,41,6,2,6,6,same
8,global,local-global,GSLD,545,225,1,0.994464459872688,0,13,48,6,2,6,7,same
8,global,local-global,GSLD,553,389,1,0.93593118886929,0,14,21,7,2,7,3,same
8,global,local-global,GSLD,560,17,1,0.889270430066972,0,14,28,7,2,7,4,same
8,global,local-global,GSLD,567,753,1,0.987214916895027,0,14,35,7,2,7,5,same
8,global,local-global,GSLD,574,332,1,1.28338962614362,1,14,42,7,2,7,6,same
8,global,local-global,GSLD,581,91,1,1.17953072977252,1,14,49,7,2,7,7,same
8,global,local-global,GSLD,588,1085,2,0.640913614843157,0,15,22,1,3,1,4,same
8,global,local-global,GSLD,595,1207,2,0.758287475080579,0,15,29,1,3,1,5,same
8,global,local-global,GSLD,602,354,1,0.647894254390849,0,15,36,1,3,1,6,same
8,global,local-global,GSLD,609,1137,2,0.673684939014493,0,15,43,1,3,1,7,same
8,global,local-global,GSLD,622,542,2,1.08562741888454,0,16,23,2,3,2,4,same
8,global,local-global,GSLD,629,562,2,0.634151734266197,0,16,30,2,3,2,5,same
8,global,local-global,GSLD,636,791,2,0.767433417815482,0,16,37,2,3,2,6,same
8,global,local-global,GSLD,643,526,1,0.62840711219178,0,16,44,2,3,2,7,same
8,global,local-global,GSLD,655,61,1,0.853065528572188,0,17,24,3,3,3,4,same
8,global,local-global,GSLD,662,528,1,0.824721580836922,0,17,31,3,3,3,5,same
8,global,local-global,GSLD,669,36,1,0.790875815888285,0,17,38,3,3,3,6,same
8,global,local-global,GSLD,676,367,1,0.603635445528198,0,17,45,3,3,3,7,same
8,global,local-global,GSLD,687,210,2,0.761760933397454,0,18,25,4,3,4,4,same
8,global,local-global,GSLD,694,345,1,0.64853997452883,0,18,32,4,3,4,5,same
8,global,local-global,GSLD,701,820,1,0.659074127615895,0,18,39,4,3,4,6,same
8,global,local-global,GSLD,708,295,1,0.620202184887603,0,18,46,4,3,4,7,same
8,global,local-global,GSLD,718,293,1,1.32479577120102,1,19,26,5,3,5,4,same
8,global,local-global,GSLD,725,927,1,0.563624841874116,0,19,33,5,3,5,5,same
8,global,local-global,GSLD,732,578,2,0.537940311056445,0,19,40,5,3,5,6,same
8,global,local-global,GSLD,739,765,1,0.788198804395506,0,19,47,5,3,5,7,same
8,global,local-global,GSLD,748,599,2,1.01684795900655,0,20,27,6,3,6,4,same
8,global,local-global,GSLD,755,381,2,1.12642684507591,0,20,34,6,3,6,5,same
8,global,local-global,GSLD,762,1180,2,1.62217805336695,1,20,41,6,3,6,6,same
8,global,local-global,GSLD,769,1086,2,1.07413817473571,0,20,48,6,3,6,7,same
8,global,local-global,GSLD,777,397,2,0.721427762910025,0,21,28,7,3,7,4,same
8,global,local-global,GSLD,784,1068,2,0.609103833092377,0,21,35,7,3,7,5,same
8,global,local-global,GSLD,791,589,1,1.19815779148485,1,21,42,7,3,7,6,same
8,global,local-global,GSLD,798,688,2,0.769098449163721,0,21,49,7,3,7,7,same
8,global,local-global,GSLD,805,171,1,0.737010673430632,0,22,29,1,4,1,5,same
8,global,local-global,GSLD,812,251,1,1.43449224754295,1,22,36,1,4,1,6,same
8,global,local-global,GSLD,819,524,2,0.602241077067447,0,22,43,1,4,1,7,same
8,global,local-global,GSLD,832,899,2,0.671346329443622,0,23,30,2,4,2,5,same
8,global,local-global,GSLD,839,863,2,0.526634930007276,0,23,37,2,4,2,6,same
8,global,local-global,GSLD,846,644,2,0.785610645412817,0,23,44,2,4,2,7,same
8,global,local-global,GSLD,858,100,1,0.835232274504961,0,24,31,3,4,3,5,same
8,global,local-global,GSLD,865,714,2,0.750420656477218,0,24,38,3,4,3,6,same
8,global,local-global,GSLD,872,984,2,1.17518634098815,0,24,45,3,4,3,7,same
8,global,local-global,GSLD,883,829,2,0.544146496948088,0,25,32,4,4,4,5,same
8,global,local-global,GSLD,890,628,2,0.663704721140675,0,25,39,4,4,4,6,same
8,global,local-global,GSLD,897,1171,1,0.515890521986876,0,25,46,4,4,4,7,same
8,global,local-global,GSLD,907,232,1,0.69133843536838,0,26,33,5,4,5,5,same
8,global,local-global,GSLD,914,330,1,0.910471281880746,0,26,40,5,4,5,6,same
8,global,local-global,GSLD,921,990,2,0.995404595581931,0,26,47,5,4,5,7,same
8,global,local-global,GSLD,930,728,1,0.649302405232447,0,27,34,6,4,6,5,same
8,global,local-global,GSLD,937,43,1,1.59064626558393,1,27,41,6,4,6,6,same
8,global,local-global,GSLD,944,1061,1,1.28700266793021,0,27,48,6,4,6,7,same
8,global,local-global,GSLD,952,843,1,1.02007392059022,0,28,35,7,4,7,5,same
8,global,local-global,GSLD,959,426,2,0.909097147159628,0,28,42,7,4,7,6,same
8,global,local-global,GSLD,966,754,1,0.727002597544924,0,28,49,7,4,7,7,same
8,global,local-global,GSLD,973,113,1,0.827807372465031,0,29,36,1,5,1,6,same
8,global,local-global,GSLD,980,435,2,0.68520702632668,0,29,43,1,5,1,7,same
8,global,local-global,GSLD,993,480,1,0.767443094810005,0,30,37,2,5,2,6,same
8,global,local-global,GSLD,1000,437,2,0.566103328135796,0,30,44,2,5,2,7,same
8,global,local-global,GSLD,1012,11,1,1.00622172774456,0,31,38,3,5,3,6,same
8,global,local-global,GSLD,1019,635,2,0.903068079787772,0,31,45,3,5,3,7,same
8,global,local-global,GSLD,1030,125,1,0.877980297620525,0,32,39,4,5,4,6,same
8,global,local-global,GSLD,1037,27,1,1.44724419423437,1,32,46,4,5,4,7,same
8,global,local-global,GSLD,1047,341,1,0.744152303159353,0,33,40,5,5,5,6,same
8,global,local-global,GSLD,1054,921,2,0.551471696511726,0,33,47,5,5,5,7,same
8,global,local-global,GSLD,1063,858,2,0.594848138469388,0,34,41,6,5,6,6,same
8,global,local-global,GSLD,1070,44,2,0.838607203331776,0,34,48,6,5,6,7,same
8,global,local-global,GSLD,1078,733,1,0.674360276650987,0,35,42,7,5,7,6,same
8,global,local-global,GSLD,1085,69,1,0.683027647493873,0,35,49,7,5,7,7,same
8,global,local-global,GSLD,1092,89,1,1.26078736805357,0,36,43,1,6,1,7,same
8,global,local-global,GSLD,1105,1098,2,0.595653969066916,0,37,44,2,6,2,7,same
8,global,local-global,GSLD,1117,547,1,0.803395221213577,0,38,45,3,6,3,7,same
8,global,local-global,GSLD,1128,575,2,0.678670356050134,0,39,46,4,6,4,7,same
8,global,local-global,GSLD,1138,309,1,0.76882456059684,0,40,47,5,6,5,7,same
8,global,local-global,GSLD,1147,126,2,1.25489817738708,1,41,48,6,6,6,7,same
8,global,local-global,GSLD,1155,862,2,0.577522487306851,0,42,49,7,6,7,7,same
7,global,global-local,GSLD,7,829,2,0.664472638571169,0,1,8,1,1,1,2,same
7,global,global-local,GSLD,14,931,2,0.604837711696746,0,1,15,1,1,1,3,same
7,global,global-local,GSLD,21,436,2,0.6351262665994,0,1,22,1,1,1,4,same
7,global,global-local,GSLD,28,1154,2,0.603146591689438,0,1,29,1,1,1,5,same
7,global,global-local,GSLD,35,356,1,0.561163298232714,0,1,36,1,1,1,6,same
7,global,global-local,GSLD,42,720,1,0.669616669678362,0,1,43,1,1,1,7,same
7,global,global-local,GSLD,55,413,1,1.05279508387321,0,2,9,2,1,2,2,same
7,global,global-local,GSLD,62,519,1,0.637106522073736,0,2,16,2,1,2,3,same
7,global,global-local,GSLD,69,884,2,0.556916877365438,0,2,23,2,1,2,4,same
7,global,global-local,GSLD,76,267,1,0.925282522890484,0,2,30,2,1,2,5,same
7,global,global-local,GSLD,83,359,2,0.304646753269481,0,2,37,2,1,2,6,same
7,global,global-local,GSLD,90,488,1,0.557977529533673,0,2,44,2,1,2,7,same
7,global,global-local,GSLD,102,34,1,3.45898733375361,1,3,10,3,1,3,2,same
7,global,global-local,GSLD,109,1029,1,0.949032979639014,0,3,17,3,1,3,3,same
7,global,global-local,GSLD,116,1050,2,0.644174799701432,0,3,24,3,1,3,4,same
7,global,global-local,GSLD,123,455,2,0.708218602841953,0,3,31,3,1,3,5,same
7,global,global-local,GSLD,130,1270,2,0.539603057462955,0,3,38,3,1,3,6,same
7,global,global-local,GSLD,137,1285,2,1.35556128353346,0,3,45,3,1,3,7,same
7,global,global-local,GSLD,148,1123,1,0.846162620815448,0,4,11,4,1,4,2,same
7,global,global-local,GSLD,155,347,1,0.683176713384455,0,4,18,4,1,4,3,same
7,global,global-local,GSLD,162,533,2,0.428663003491238,0,4,25,4,1,4,4,same
7,global,global-local,GSLD,169,813,2,0.847387781104771,0,4,32,4,1,4,5,same
7,global,global-local,GSLD,176,329,1,0.897434611688368,0,4,39,4,1,4,6,same
7,global,global-local,GSLD,183,914,2,0.725206925417297,0,4,46,4,1,4,7,same
7,global,global-local,GSLD,193,415,2,0.555529848119477,0,5,12,5,1,5,2,same
7,global,global-local,GSLD,200,336,1,0.508585799048888,0,5,19,5,1,5,3,same
7,global,global-local,GSLD,207,685,1,0.6888148553262,0,5,26,5,1,5,4,same
7,global,global-local,GSLD,214,1065,2,0.822607462498127,0,5,33,5,1,5,5,same
7,global,global-local,GSLD,221,1236,2,0.618265503784642,0,5,40,5,1,5,6,same
7,global,global-local,GSLD,228,1114,2,0.787703003297793,0,5,47,5,1,5,7,same
7,global,global-local,GSLD,237,941,2,0.822894252080005,0,6,13,6,1,6,2,same
7,global,global-local,GSLD,244,19,1,0.970843061571941,0,6,20,6,1,6,3,same
7,global,global-local,GSLD,251,56,1,1.02332173858304,0,6,27,6,1,6,4,same
7,global,global-local,GSLD,258,118,1,0.743370557320304,0,6,34,6,1,6,5,same
7,global,global-local,GSLD,265,630,1,0.675470930145821,0,6,41,6,1,6,6,same
7,global,global-local,GSLD,272,126,1,0.585954759968445,0,6,48,6,1,6,7,same
7,global,global-local,GSLD,280,509,1,0.628250061738072,0,7,14,7,1,7,2,same
7,global,global-local,GSLD,287,876,1,0.686345767317107,0,7,21,7,1,7,3,same
7,global,global-local,GSLD,294,893,2,0.662777413177537,0,7,28,7,1,7,4,same
7,global,global-local,GSLD,301,450,2,0.605957305320771,0,7,35,7,1,7,5,same
7,global,global-local,GSLD,308,1191,2,0.559813510539243,0,7,42,7,1,7,6,same
7,global,global-local,GSLD,315,795,1,0.436131554888561,0,7,49,7,1,7,7,same
7,global,global-local,GSLD,322,741,2,0.51240144908661,0,8,15,1,2,1,3,same
7,global,global-local,GSLD,329,234,1,0.524448663200019,0,8,22,1,2,1,4,same
7,global,global-local,GSLD,336,754,2,1.89191904442851,1,8,29,1,2,1,5,same
7,global,global-local,GSLD,343,627,1,0.538969657180132,0,8,36,1,2,1,6,same
7,global,global-local,GSLD,350,808,2,0.739416790864198,0,8,43,1,2,1,7,same
7,global,global-local,GSLD,363,216,1,0.628501662402414,0,9,16,2,2,2,3,same
7,global,global-local,GSLD,370,617,1,0.590824610873824,0,9,23,2,2,2,4,same
7,global,global-local,GSLD,377,703,2,0.575741767417639,0,9,30,2,2,2,5,same
7,global,global-local,GSLD,384,226,2,0.620686500304146,0,9,37,2,2,2,6,same
7,global,global-local,GSLD,391,1283,2,0.567707847629208,0,9,44,2,2,2,7,same
7,global,global-local,GSLD,403,998,2,0.871807120245649,0,10,17,3,2,3,3,same
7,global,global-local,GSLD,410,970,1,0.83892162432312,0,10,24,3,2,3,4,same
7,global,global-local,GSLD,417,1118,2,0.985661988292122,0,10,31,3,2,3,5,same
7,global,global-local,GSLD,424,428,2,0.72392106425832,0,10,38,3,2,3,6,same
7,global,global-local,GSLD,431,365,1,0.781680422573118,0,10,45,3,2,3,7,same
7,global,global-local,GSLD,442,1282,2,1.08639667395619,1,11,18,4,2,4,3,same
7,global,global-local,GSLD,449,842,2,0.880204072163906,0,11,25,4,2,4,4,same
7,global,global-local,GSLD,456,357,1,0.534740537579637,0,11,32,4,2,4,5,same
7,global,global-local,GSLD,463,967,2,0.711677965242416,0,11,39,4,2,4,6,same
7,global,global-local,GSLD,470,587,2,0.558246431406587,0,11,46,4,2,4,7,same
7,global,global-local,GSLD,480,694,1,0.653484023932833,0,12,19,5,2,5,3,same
7,global,global-local,GSLD,487,1262,2,0.849210273037897,0,12,26,5,2,5,4,same
7,global,global-local,GSLD,494,145,1,0.928143087454373,0,12,33,5,2,5,5,same
7,global,global-local,GSLD,501,1129,2,0.629216290370096,0,12,40,5,2,5,6,same
7,global,global-local,GSLD,508,485,2,0.628397268650588,0,12,47,5,2,5,7,same
7,global,global-local,GSLD,517,645,1,0.848791818338213,0,13,20,6,2,6,3,same
7,global,global-local,GSLD,524,491,2,0.546711802307982,0,13,27,6,2,6,4,same
7,global,global-local,GSLD,531,350,2,0.760514297551708,0,13,34,6,2,6,5,same
7,global,global-local,GSLD,538,823,2,0.740154291619547,0,13,41,6,2,6,6,same
7,global,global-local,GSLD,545,119,1,0.516139683546498,0,13,48,6,2,6,7,same
7,global,global-local,GSLD,553,577,1,0.668284183222568,0,14,21,7,2,7,3,same
7,global,global-local,GSLD,560,883,1,0.763724111951888,0,14,28,7,2,7,4,same
7,global,global-local,GSLD,567,1067,2,0.592321605450707,0,14,35,7,2,7,5,same
7,global,global-local,GSLD,574,239,1,0.626713186386041,0,14,42,7,2,7,6,same
7,global,global-local,GSLD,581,465,1,0.555813118786318,0,14,49,7,2,7,7,same
7,global,global-local,GSLD,588,973,2,0.562723632814595,0,15,22,1,3,1,4,same
7,global,global-local,GSLD,595,314,1,0.7749572894827,0,15,29,1,3,1,5,same
7,global,global-local,GSLD,602,1049,2,0.68372478056699,0,15,36,1,3,1,6,same
7,global,global-local,GSLD,609,615,2,0.523519382928498,0,15,43,1,3,1,7,same
7,global,global-local,GSLD,622,986,1,0.586107538460055,0,16,23,2,3,2,4,same
7,global,global-local,GSLD,629,125,1,0.72250383120263,0,16,30,2,3,2,5,same
7,global,global-local,GSLD,636,128,1,0.443149981554598,0,16,37,2,3,2,6,same
7,global,global-local,GSLD,643,301,2,0.720268456119811,0,16,44,2,3,2,7,same
7,global,global-local,GSLD,655,592,1,0.799979825038463,0,17,24,3,3,3,4,same
7,global,global-local,GSLD,662,447,1,0.827320429554675,0,17,31,3,3,3,5,same
7,global,global-local,GSLD,669,1252,2,0.761336838128045,0,17,38,3,3,3,6,same
7,global,global-local,GSLD,676,1069,1,0.566855103243142,0,17,45,3,3,3,7,same
7,global,global-local,GSLD,687,106,1,0.564279275567969,0,18,25,4,3,4,4,same
7,global,global-local,GSLD,694,270,1,0.438634072372224,0,18,32,4,3,4,5,same
7,global,global-local,GSLD,701,681,2,0.55632511730073,0,18,39,4,3,4,6,same
7,global,global-local,GSLD,708,1097,2,0.567941267392598,0,18,46,4,3,4,7,same
7,global,global-local,GSLD,718,633,2,0.617405721597606,0,19,26,5,3,5,4,same
7,global,global-local,GSLD,725,479,1,0.591813712293515,0,19,33,5,3,5,5,same
7,global,global-local,GSLD,732,91,1,0.443021542072529,0,19,40,5,3,5,6,same
7,global,global-local,GSLD,739,282,1,0.542448080232134,0,19,47,5,3,5,7,same
7,global,global-local,GSLD,748,688,1,0.649304462014697,0,20,27,6,3,6,4,same
7,global,global-local,GSLD,755,507,2,0.532525689370232,0,20,34,6,3,6,5,same
7,global,global-local,GSLD,762,626,2,0.498927324952092,0,20,41,6,3,6,6,same
7,global,global-local,GSLD,769,14,1,0.932516481610946,0,20,48,6,3,6,7,same
7,global,global-local,GSLD,777,7,1,1.02542163638282,0,21,28,7,3,7,4,same
7,global,global-local,GSLD,784,981,1,0.730467959627276,0,21,35,7,3,7,5,same
7,global,global-local,GSLD,791,355,1,0.628688163560582,0,21,42,7,3,7,6,same
7,global,global-local,GSLD,798,966,2,0.536443973716814,0,21,49,7,3,7,7,same
7,global,global-local,GSLD,805,1256,2,0.791807788831647,0,22,29,1,4,1,5,same
7,global,global-local,GSLD,812,969,2,1.40282819076674,1,22,36,1,4,1,6,same
7,global,global-local,GSLD,819,610,1,0.638432264007861,0,22,43,1,4,1,7,same
7,global,global-local,GSLD,832,1183,2,0.67748725428828,0,23,30,2,4,2,5,same
7,global,global-local,GSLD,839,693,1,0.901577811746392,0,23,37,2,4,2,6,same
7,global,global-local,GSLD,846,388,1,0.992733491555555,0,23,44,2,4,2,7,same
7,global,global-local,GSLD,858,927,2,1.16449463163735,0,24,31,3,4,3,5,same
7,global,global-local,GSLD,865,341,1,0.888233300065622,0,24,38,3,4,3,6,same
7,global,global-local,GSLD,872,1045,1,0.916879119671648,0,24,45,3,4,3,7,same
7,global,global-local,GSLD,883,1288,2,0.500715507689165,0,25,32,4,4,4,5,same
7,global,global-local,GSLD,890,1040,2,1.29432702102349,1,25,39,4,4,4,6,same
7,global,global-local,GSLD,897,772,2,0.673388626833912,0,25,46,4,4,4,7,same
7,global,global-local,GSLD,907,605,2,0.633329579839483,0,26,33,5,4,5,5,same
7,global,global-local,GSLD,914,457,2,1.02730336293462,0,26,40,5,4,5,6,same
7,global,global-local,GSLD,921,1003,2,0.669705521664582,0,26,47,5,4,5,7,same
7,global,global-local,GSLD,930,1119,1,0.951023205328966,0,27,34,6,4,6,5,same
7,global,global-local,GSLD,937,1048,1,0.599675206409302,0,27,41,6,4,6,6,same
7,global,global-local,GSLD,944,947,2,0.948841200122843,0,27,48,6,4,6,7,same
7,global,global-local,GSLD,952,300,1,0.804181673272979,0,28,35,7,4,7,5,same
7,global,global-local,GSLD,959,467,2,0.795603498496348,0,28,42,7,4,7,6,same
7,global,global-local,GSLD,966,1224,2,0.55705470056273,0,28,49,7,4,7,7,same
7,global,global-local,GSLD,973,1264,2,0.801444563112454,0,29,36,1,5,1,6,same
7,global,global-local,GSLD,980,520,1,0.808540698606521,0,29,43,1,5,1,7,same
7,global,global-local,GSLD,993,512,1,0.860771293839207,0,30,37,2,5,2,6,same
7,global,global-local,GSLD,1000,954,2,0.625517936656252,0,30,44,2,5,2,7,same
7,global,global-local,GSLD,1012,1239,2,0.74092228943482,0,31,38,3,5,3,6,same
7,global,global-local,GSLD,1019,274,1,0.812390657811193,0,31,45,3,5,3,7,same
7,global,global-local,GSLD,1030,867,2,0.670248896960402,0,32,39,4,5,4,6,same
7,global,global-local,GSLD,1037,1232,2,0.539735309081152,0,32,46,4,5,4,7,same
7,global,global-local,GSLD,1047,532,1,0.70897633722052,0,33,40,5,5,5,6,same
7,global,global-local,GSLD,1054,951,2,0.75629514810862,0,33,47,5,5,5,7,same
7,global,global-local,GSLD,1063,636,2,0.54736836857046,0,34,41,6,5,6,6,same
7,global,global-local,GSLD,1070,309,2,0.532471146580065,0,34,48,6,5,6,7,same
7,global,global-local,GSLD,1078,323,2,0.602714941167505,0,35,42,7,5,7,6,same
7,global,global-local,GSLD,1085,958,2,0.550012521387544,0,35,49,7,5,7,7,same
7,global,global-local,GSLD,1092,707,2,0.648421220539603,0,36,43,1,6,1,7,same
7,global,global-local,GSLD,1105,492,1,0.649866018240573,0,37,44,2,6,2,7,same
7,global,global-local,GSLD,1117,1162,1,0.51549660632736,0,38,45,3,6,3,7,same
7,global,global-local,GSLD,1128,807,2,0.598988436366199,0,39,46,4,6,4,7,same
7,global,global-local,GSLD,1138,1098,2,0.740261910978006,0,40,47,5,6,5,7,same
7,global,global-local,GSLD,1147,695,1,0.504319731058786,0,41,48,6,6,6,7,same
7,global,global-local,GSLD,1155,332,1,0.539065840188414,0,42,49,7,6,7,7,same
6,global,local-global,GSLD,7,1011,2,0.644288870389573,0,1,8,1,1,1,2,same
6,global,local-global,GSLD,14,770,1,0.524225800152635,0,1,15,1,1,1,3,same
6,global,local-global,GSLD,21,178,1,0.674912306334591,0,1,22,1,1,1,4,same
6,global,local-global,GSLD,28,153,1,0.640818951331312,0,1,29,1,1,1,5,same
6,global,local-global,GSLD,35,108,1,0.620697056961944,0,1,36,1,1,1,6,same
6,global,local-global,GSLD,42,1056,1,1.00197321770247,0,1,43,1,1,1,7,same
6,global,local-global,GSLD,55,1149,2,0.909117034170777,0,2,9,2,1,2,2,same
6,global,local-global,GSLD,62,428,1,0.545492800069042,0,2,16,2,1,2,3,same
6,global,local-global,GSLD,69,767,1,0.533344417839544,0,2,23,2,1,2,4,same
6,global,local-global,GSLD,76,1167,2,0.618414763390319,0,2,30,2,1,2,5,same
6,global,local-global,GSLD,83,762,1,0.439382129785372,0,2,37,2,1,2,6,same
6,global,local-global,GSLD,90,18,1,0.654139710502932,0,2,44,2,1,2,7,same
6,global,local-global,GSLD,102,658,1,2.36699093240895,1,3,10,3,1,3,2,same
6,global,local-global,GSLD,109,430,1,0.639765336934943,0,3,17,3,1,3,3,same
6,global,local-global,GSLD,116,969,2,1.72435359450174,1,3,24,3,1,3,4,same
6,global,local-global,GSLD,123,381,2,0.524842192418873,0,3,31,3,1,3,5,same
6,global,local-global,GSLD,130,1145,2,0.63083820551401,0,3,38,3,1,3,6,same
6,global,local-global,GSLD,137,849,2,0.606283682369394,0,3,45,3,1,3,7,same
6,global,local-global,GSLD,148,805,1,0.695671413064701,0,4,11,4,1,4,2,same
6,global,local-global,GSLD,155,232,1,0.618365792179247,0,4,18,4,1,4,3,same
6,global,local-global,GSLD,162,698,1,0.762435611657565,0,4,25,4,1,4,4,same
6,global,local-global,GSLD,169,863,2,0.597360949584981,0,4,32,4,1,4,5,same
6,global,local-global,GSLD,176,166,1,0.592296093498589,0,4,39,4,1,4,6,same
6,global,local-global,GSLD,183,24,1,0.827700176479993,0,4,46,4,1,4,7,same
6,global,local-global,GSLD,193,447,2,0.800128791393945,0,5,12,5,1,5,2,same
6,global,local-global,GSLD,200,1201,2,0.543562395498157,0,5,19,5,1,5,3,same
6,global,local-global,GSLD,207,9,1,0.793388943537138,0,5,26,5,1,5,4,same
